PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140
-353.5618443,-159.0746247,-18.05410967,69.13041595,187.6572006,-51.79681869,28.14955614,-27.66860237,3.382317207,-16.33623623,7.045684666,3.167701858,10.3374328,34.99498043,-4.596515105,-12.27298262,-3.390756897,0.587004763,16.16168581,5.765655781,27.82159146,-22.26832347,-22.52248152,8.925553547,12.71463674,-14.53236829,5.133016444,2.47108321,-6.534256398,21.38145323,5.445158433,-21.63194728,-25.76166283,4.559276467,-4.388618564,-24.53860477,-6.772471644,-0.491935728,-10.94854913,-15.97011336,-31.34843258,-23.03036231,-1.041720217,-0.754593681,-8.23391502,-4.015889427,-10.73769757,-14.94830851,37.50278099,-5.776932816,4.493816722,9.530676503,12.37590172,-4.89716988,-29.87630411,8.754117818,-37.23414295,-6.627469897,-21.45348094,6.868642669,-8.437429264,-38.17935291,-5.929506285,8.678292329,-36.28908494,-43.86939588,6.124156775,25.66845104,7.645098265,2.186448282,-6.643327599,-10.84805048,9.462664032,20.87031612,-4.607397553,1.683263395,-14.46736102,3.050634288,-11.2371092,-10.29693912,-14.67657627,3.761689962,19.91268897,10.94285192,3.192456314,6.873145948,17.48343612,-1.222101741,0.677488688,-1.171513028,-8.736984353,11.37654241,5.167388559,-14.99434389,13.7026007,-32.41208597,6.510256656,-14.52207069,15.92402149,3.327310941,13.59050559,-14.57368556,0.379756201,-0.530709299,-2.790104657,18.11952559,-6.927843988,-15.74623154,-11.77476259,9.303734277,10.73232378,-5.475919069,-0.340187247,-2.13082812,5.429907439,-11.44740277,-11.04197081,17.15074697,26.05831695,2.650722027,32.05557027,-26.17231334,5.160773784,5.965499782,4.238322801,2.66087801,13.05539062,-3.991243094,-41.16683284,-24.89608434,-6.292992518,49.5104984,13.43469778,186.2601435,-15.16467115,-0.546644579,-8.761507757,-0.982898127,-0.150484915,-2.0152993
-351.6361739,-71.90709996,-66.66828864,83.80382309,53.33733489,17.97469094,-11.99041835,-195.7370733,-51.56214461,-32.61157441,-13.10997409,-11.67972147,54.82852906,2.996909863,-40.8497931,23.30922775,2.745578618,-14.28301547,-35.38090509,-60.42165145,39.21235607,10.91940454,-20.37207693,13.03472577,-14.43613106,20.67934941,-18.77201917,69.8435409,6.5599578,-37.5181819,-71.56950235,129.0523495,94.31223519,-36.41840244,-11.75614069,52.4171936,-6.02959882,42.99467321,32.61566065,2.529672486,11.92647789,46.53325578,27.78599183,-6.508046058,-12.51295726,-5.006382381,-2.891558053,-19.7149165,50.59217147,-31.21889235,-0.97686456,-17.46133125,-22.4579221,0.962767069,-20.72466468,-16.35845407,-14.45287742,-6.04028241,-11.66759371,-5.200975467,-0.683723762,33.26177901,16.75709519,4.273557148,15.21981087,-10.0406349,-20.53183127,1.764934384,-2.72585179,18.93223167,-3.332822489,16.85111299,-18.87384825,15.09653014,-15.4596613,6.351429373,-7.876445569,6.354398418,8.446103373,-12.46574324,9.979436646,31.26026887,0.868429038,28.6373007,-3.576595762,5.484737138,3.655902403,-4.912500918,-2.357207486,-2.817588341,2.792827187,-0.574831319,-1.429103667,-9.944751385,-1.073557653,4.917015963,1.366015034,15.03150005,-1.982355387,-14.9087583,17.94545534,0.822366091,6.728466238,5.89171563,17.74559532,-10.9442068,5.579117505,3.575196506,7.661578562,-15.52211981,-0.130933734,13.14673386,9.140786469,-2.657956351,21.97914604,12.12011052,73.49209041,-28.34836459,-24.61370735,-27.61936705,23.92951639,32.44699251,16.1851049,-70.53448642,-0.552557982,24.64057267,88.23195402,-34.78596688,43.11622761,-38.98567607,-1.968786934,-23.76341588,-32.95368089,14.63088535,-3.021279442,-12.55049224,-3.094172992,-7.791288453,0.982029079,-0.583676433
-353.8015194,-157.2601768,-14.96257831,62.96798527,170.5785821,-41.04384098,23.05162835,-30.70676522,-12.47261115,-6.677324274,-3.687768889,0.958629188,3.189772611,-0.322921166,-25.83612205,7.358226672,-0.419094638,7.603048967,13.24422631,4.223871102,7.523876688,-2.77339112,3.250863342,0.601826046,-1.88402957,0.720726801,10.19851772,-14.65362782,-2.394121687,17.90902782,9.475510085,-10.68483915,-8.667813149,15.16781345,-10.58348496,8.152137463,4.074242055,-6.345206244,-8.27170625,-3.024737139,-3.226291374,-17.19881337,0.095435871,1.182286755,-18.7418389,13.20277655,-0.40361162,-13.21020988,16.06356376,-6.288703823,1.057823728,2.521020419,-11.25428559,-3.326740351,1.698345103,-11.02766419,-2.405942467,-6.29231921,-26.99767496,-0.469624937,19.11612631,-14.45418797,5.963236045,-10.95895841,-21.55726417,-2.441791093,-0.963126116,12.32098583,7.37431096,-8.588065632,3.331714742,-3.520962207,-2.618422636,-25.10225099,-0.934135663,-16.52888821,6.437493482,-16.59875256,22.10933184,33.54933568,3.105064618,-14.27529657,-11.51764855,-21.64251976,-13.82620049,14.00930534,-19.32066293,7.184059508,43.20808448,-24.98861799,16.92234502,-20.78797479,-21.3839142,-4.373408707,0.72091234,21.11454978,-7.370510918,21.29739222,-12.95499474,-18.96821874,-16.09244904,27.3718871,12.17157871,-30.81476363,-10.29893834,5.411685843,2.95833399,-19.41386558,-42.81001775,9.504241411,4.788814964,-22.93647283,-16.66180436,-1.068850039,2.061835815,-2.356419594,-32.68285298,-44.02415516,-98.62002148,33.36512392,-81.95732521,-85.81913954,83.24299911,22.26680412,136.4225498,29.6412175,43.54222843,-0.892945928,-7.511544387,16.76114097,-6.624105564,-7.698631478,-18.41118347,-14.39881488,-1.207027486,-1.739199717,-2.635191474,1.987840662,-0.768985226,-0.761593225
-334.4701603,-75.09597979,-33.15208402,58.23851741,-49.65657133,23.1755049,-18.10476412,19.67833201,78.90583236,-20.47333542,25.42698681,2.35943974,7.363134706,-18.58397124,-4.645002539,0.645941045,-4.459924548,1.513726426,5.094915553,14.67087465,-9.004355248,-10.40659288,29.25306415,-20.2510429,-16.10514448,9.952691821,26.12452119,9.011030333,-6.577385129,0.038302604,23.85985514,-18.84133017,5.078639069,-17.24392297,-78.03422626,44.47012307,-40.58341837,-19.10155828,13.07092219,-3.578004343,-8.739917999,-6.954574062,38.14908553,5.853504527,31.42352747,-9.386546698,-12.26700324,35.59528272,14.35177661,33.75523967,-0.366603824,-29.7235326,46.93274368,14.67841145,15.132758,27.74751406,27.69183885,9.179546639,15.24951176,-27.78093493,5.615614475,-26.18910105,-9.037864979,-4.080550988,28.99040619,-0.862579571,-21.21693758,-33.04003818,-41.88747271,-3.28344806,6.879415219,1.064325621,-26.5409272,36.18343929,-26.28957407,10.35163097,-7.263143753,63.2894497,84.78104973,-59.39842014,-36.25362961,50.91290746,8.494089275,5.194318558,-29.24901236,-11.18990174,97.01252272,61.30830334,-37.27780141,-16.74778865,-44.40573617,26.44751314,10.93585352,-73.98592223,42.10351232,-39.61837362,-9.951773293,102.6095848,-59.75164289,-25.49533057,-50.86595502,49.76081076,-3.849664676,33.27347903,-12.02045206,23.54739554,-10.52685315,9.201489857,-18.55635482,72.90005951,-20.03682253,-30.95164443,-40.11400149,1.853278884,-37.7309009,-1.255061731,14.98234229,6.563887789,11.48364007,19.53460839,-16.40856797,-22.09809652,-1.342758701,-10.9257264,-8.114663444,4.017903416,3.022770243,-2.184613924,6.953810108,-5.77620136,-1.434320971,0.46139072,-3.81245602,-1.346031845,-0.931753874,-0.18632261,1.282429733,-1.371131162,-1.204858303,0.345007204
-363.7302245,-176.9409028,-17.0795793,69.12795039,93.57974543,5.168379749,-4.830791852,19.45418865,-31.12374363,3.681437046,-7.45642892,-0.983645423,-4.753872123,49.09539395,40.13160073,-6.57647294,1.121761132,-3.039190879,19.30955885,21.97402684,10.22980427,-3.496785738,1.359051796,20.85892222,14.31300329,-22.66168073,-67.09361338,-35.69953238,18.09517413,23.2116425,-0.396564155,-6.800429461,-27.15346501,7.89789232,12.44307441,4.386751465,4.763570692,-8.712567829,6.097388778,19.04337366,22.35623766,25.64172771,32.88287381,14.61472668,-39.85721187,18.81304946,-3.498826661,66.62880769,-29.86178301,8.376217493,45.86753163,-4.176134376,-9.119878179,57.74872118,-20.01136524,16.43365776,14.01073627,-4.73859043,-1.336573618,-30.22661408,22.0368581,-39.25424446,-18.08821315,51.94507243,-9.884576757,-18.52760159,19.81101476,6.29833401,-1.273042932,-28.30347029,-4.759709856,3.425895913,4.559375199,-6.949437317,-13.97523405,-3.275043373,10.64076326,32.50477787,9.161920585,-25.74007753,4.089379264,38.82402562,17.97736197,37.42316397,20.05387851,-12.69183101,-48.39511854,-42.0896408,-30.5533844,10.04349171,-0.899622983,-4.178714661,1.748840118,21.51836058,-25.93081795,115.3593972,40.79469922,-47.24143384,-18.41029709,-2.143990231,-51.77173938,27.20645173,-13.11619998,49.59334425,25.61678595,-88.67984077,-9.438886004,39.29494535,-56.10973192,-3.47494449,-41.01140511,-55.7253858,-62.93581514,-15.00132804,14.88735038,-16.11378283,45.73322623,22.54850198,22.76423434,-14.21704706,0.128832022,-2.69085471,29.84800599,3.394303289,-2.836941858,-10.89485956,-42.40626744,8.054454087,11.65698078,-23.81271081,-6.692099073,-7.596550891,-61.03639232,6.153073883,3.372361508,-3.513130733,0.065221616,-1.215996346,1.265328142,-0.381585044
-327.5305742,55.85857391,-25.96357461,-26.81118949,20.42371065,30.64301645,14.02598294,-87.33782416,37.26943758,206.7125532,146.9436257,-78.89943736,-37.78138607,-19.66647901,36.2081784,-13.32537472,38.44290116,-54.63812742,55.77877994,-76.51102444,-40.59013295,26.02071747,-17.49088241,122.4198544,-10.55705534,-8.009417167,47.65865653,-26.63315871,49.04113106,-66.42512195,-61.38144871,1.161313328,-69.08166747,42.58925278,-64.49740588,-39.38202215,-52.82502412,-26.83492769,9.868721179,50.39786717,-2.459491626,48.40729233,-39.72703046,15.49211885,8.244740887,-36.08369455,12.69287116,-21.81046063,-17.04016375,-12.59280083,-42.54874553,10.53546712,13.77453746,63.16796469,24.66943297,-24.58311918,-57.46229842,-81.53758103,11.46875434,-41.4168802,36.40592647,-25.07072175,-30.32783357,-0.549016178,68.74843909,-12.3692751,-34.6056076,16.75040326,-33.21830301,-10.28477833,23.61556022,-41.3803298,-16.78943368,-5.878056169,-40.13091397,7.334571347,-38.6946462,-23.84266343,-16.12984991,-8.407193381,-29.79469741,-54.04535073,-20.16103046,-4.111425096,2.90464104,-4.426014338,-6.002292273,0.248297675,-3.754132056,-8.78170193,-23.8919601,12.68234009,2.692853121,-3.239347985,5.106034479,23.89203513,8.060080618,-4.236702049,9.033991333,-13.67438436,15.8476236,-13.21910937,2.988685438,-1.96382252,-25.0222919,-3.661235805,9.715705985,10.83626856,0.575820265,6.560837251,-2.909518287,9.93399521,-6.272297013,-0.764796633,-2.260129776,0.514344056,-1.548044408,-0.466440456,-0.950416087,1.130151783,-1.938913546,-0.797892157,3.001586613,0.39614441,1.003593652,-0.796853304,1.611753617,-2.2833729,1.077982902,-0.833563671,2.51813335,0.307128712,0.055324259,0.397637182,0.087274466,0.095469656,1.022920391,-0.718175314,0.054430817,0.351247917
-354.4221218,-134.053469,-51.55296869,80.24067834,-73.13833118,105.3578742,-67.92677188,0.094918081,-157.2997807,60.03815378,-59.23905021,-17.05216594,16.3585301,44.83698774,85.20866761,-10.90797038,5.078037447,-32.6071886,-135.3427427,-63.07615157,30.71243866,-43.49922517,51.22941264,6.809014339,-17.96821131,41.50873745,21.3482696,-17.6247185,3.675676324,21.65919617,20.32080695,-31.53170565,-10.98050245,16.83505289,-27.38735153,2.707617413,-3.932924582,-24.32690106,-3.407271996,-5.261663244,7.091507245,-19.85694974,6.163421372,-5.857132928,9.452168223,1.017867552,-14.77597654,-11.85527829,26.31870391,7.621507893,-6.0895838,16.72120282,18.10298398,-5.792369678,4.510110303,-1.167385567,-10.60989962,4.806824179,2.498132081,4.835282243,3.372145243,-4.178822077,3.338145018,-6.727869405,10.11690598,2.27579812,-3.469205648,-16.56063899,7.763182612,13.71059756,3.044502668,-0.505181161,1.531205139,19.51868872,-2.030093022,-7.33549595,-1.258639323,-2.416356169,-5.508832606,2.169133569,7.566681261,1.151675244,6.114767033,-2.49467882,-0.589634893,-5.133335843,-15.16503448,-3.410930704,6.785672589,-2.29405844,5.711321766,-1.800795131,-2.980211785,5.175713658,11.65433029,-4.893829199,-1.494837511,2.928331036,2.434841917,-4.062316517,1.662294871,10.0859446,1.592847826,0.874183567,-0.821365415,-1.551715489,1.06603219,1.336784136,2.006448143,3.607814392,0.947088441,0.370636582,-1.290642886,-0.555359353,5.53924456,-0.861918053,-2.964900952,2.959322521,-0.928375056,0.109918796,-1.511976385,0.854313448,2.132050848,-0.438447786,0.190747753,0.775819123,3.178681422,-2.616987444,4.559876877,-5.193576758,0.803715717,2.633205642,-4.302481005,-0.050635037,-0.193259123,157.6490337,-33.60012702,-19.70575104,0.387295502,-0.431518602
-339.5469696,-129.0866573,-34.13200902,65.44308974,-49.6961111,95.13394048,-79.46998114,22.96854672,49.79703988,-2.334624519,6.299998367,-10.29780547,43.09673111,-51.06772335,-28.59032148,20.78546955,0.027879555,-3.397249608,-48.73388465,-31.30416976,25.30704768,-13.45143222,28.90035604,21.22690458,-22.70427879,23.4348122,10.16915285,-9.779118555,-11.0794489,-3.915259147,-1.846036433,13.11987373,1.258528244,-3.059040108,-0.918679792,-2.174784836,30.32371205,4.330269103,-1.84159553,9.168453406,48.17889854,8.246757834,-6.015993727,-11.21137225,-6.972038035,26.82148704,28.89563306,7.581732863,-48.05294705,-4.90577693,25.50366057,-60.65144305,-36.59983112,23.43964617,5.691790989,11.31625921,34.33624974,-10.25457498,-17.48351948,7.886526104,1.666521883,-29.81159542,-7.692311255,27.29761498,-25.49490513,-29.87380988,27.04142135,44.16345628,-32.71317076,-14.16003674,-11.6400666,-22.28017831,16.1110585,18.53850361,8.686676682,53.53457368,-9.134131034,-8.597273894,-6.540283361,-25.74911328,-12.43480697,-11.48389354,-6.152811674,6.406995654,6.653503089,2.20160166,10.96673209,-8.15630978,7.735138295,-2.291186145,-82.86716095,5.092740024,-18.88605624,-80.59182224,-27.27239636,-33.05276968,-20.31015572,-28.36368194,28.27019493,53.9016401,-63.90662754,18.02145766,0.913519884,-69.44974174,-46.01014966,4.303606418,-44.09716327,-1.552547128,41.56672904,-133.833044,30.62717667,-46.08263174,-35.77345645,-5.704735567,20.42619836,-11.62286131,-23.97095653,-76.77206987,21.27472435,6.233103209,7.109451567,-7.745460529,5.211345402,-15.66935933,-2.053675298,0.945307458,-8.721313878,1.047583291,-19.69062106,-9.136368378,1.338192413,0.366433097,8.2044278,-5.706386493,0.948883825,-3.380609865,3.366983639,-2.072604017,-0.877939043,0.194194505
-331.1327345,127.6162378,31.61645645,-5.791810667,11.4841211,-21.92589972,-48.83302607,-8.407776987,-0.914061669,10.19394708,3.439079253,-27.07970421,-7.57171086,14.1302205,-0.468479696,-5.004411911,-13.8155896,36.37760211,8.165606569,-9.076340651,52.54104228,59.13457529,14.05435301,-12.20224586,20.14851479,-7.491199773,41.01152821,-102.6063686,24.32810702,-17.72406512,11.19204262,10.19694319,67.56387097,7.188980323,18.58785489,-19.88764883,41.69454414,6.706398122,-76.56496834,-24.24014991,13.77203889,19.7680243,26.64893516,17.65515858,110.7816562,-58.91079768,125.3937313,91.80927563,66.80178483,11.66692371,37.49843737,-28.97879438,-37.71154301,-5.84310519,83.27548743,-45.7092063,-70.39978923,48.39822644,-14.64785249,-16.69354683,-58.83122264,-41.10188334,-33.76956441,5.104350585,-22.20441489,10.87542723,-4.127509996,11.55847898,9.146245126,12.13949928,54.13007346,82.02741296,-19.61086596,-19.73756572,27.35140909,-53.62139507,-35.52199608,39.84871959,-51.57373919,-43.14633539,-4.638905261,-14.38760836,-18.04860448,22.00173127,-10.2873732,-36.51561941,-3.614429914,8.905254401,72.46486091,-7.64321503,-47.24396257,15.33667281,13.63510269,10.45294605,-18.54362698,-0.029454309,23.24140348,0.337879262,-8.498330965,-25.40427822,-0.822715553,-7.30749885,1.618064607,9.438822568,14.91898941,0.59382263,-3.304681132,-2.14547939,5.2201557,4.781189793,17.42734039,2.251673581,-6.704022893,-2.572350583,0.374398426,0.598396125,0.559932409,-0.145747809,-2.123852441,6.371456593,-4.186489244,0.901911237,-2.420613533,3.651283017,2.012702353,1.02580696,-0.614201918,-0.638701162,-0.097170007,-3.183295684,2.756239091,0.300241096,0.458390954,0.278614848,-0.430974592,1.103499401,1.612589672,-0.387007142,-0.905394212,0.667971018
-351.5484763,-152.9714989,-24.29190002,66.85906684,89.18846728,10.08376865,-13.7011148,-28.36230136,-17.01357851,1.240968223,-15.72152314,-1.950459646,-25.62049812,-43.06511719,-32.56182811,61.88325147,-16.21536472,28.92939519,24.17487216,11.95812696,6.186342236,-8.489193149,22.42376774,-2.466966595,-20.38955342,9.303616075,89.04823078,-14.80650184,-30.41222177,21.63128659,32.53961662,-52.296636,-26.8653565,0.085659929,-29.66416492,6.094526525,11.27425182,-35.76691172,-18.52627545,28.22107712,14.290414,-22.72697851,7.444793544,21.85648058,-63.69131309,34.49546711,-2.702804955,16.62959707,-4.556800562,-33.36370133,22.36441171,-41.51738236,-110.4557771,-6.772938925,1.53306881,-16.55880799,43.65132059,-28.0540591,-37.42282715,-110.8783184,28.22238573,11.01438076,-25.29832459,23.38202526,14.35164977,27.37235535,-22.14793514,5.513720713,-12.31630011,-0.355645789,-6.758817053,15.65400454,-6.485264184,-43.52666191,15.26524523,-29.61344074,28.973932,-5.026260257,34.94436105,40.87768489,8.671853637,1.446916719,-20.65494551,-13.14371717,-28.70027448,-3.313116845,22.2145563,22.79689537,13.72390396,1.050018452,-17.75873522,-7.75879235,-55.60832632,61.23216458,41.98279312,-52.7398326,17.24599538,-3.36830849,2.629390008,-34.53086451,46.19788474,-19.95234841,34.67209235,-51.03071049,16.93360209,22.94543374,2.862615639,-41.4476596,-28.6412749,-5.373290305,21.9974199,-2.415844714,-1.675964274,-1.336448901,23.96198217,-3.181876661,31.67587661,67.41344722,73.26773572,-13.89268654,47.89246515,-8.959775082,31.14404444,-40.43711038,-0.030723616,0.235270781,-20.62561837,6.345125675,10.70319552,-3.788460172,5.538226598,-16.68039828,-0.735235963,-16.1160906,1.640953982,-0.225952153,-0.999301203,-0.72041443,0.169578577,0.010366933
-337.9738043,-1.018753325,33.50357908,62.88073561,110.1945347,-32.05775114,22.13642019,-68.89676981,-21.68395977,-8.922760891,5.822283664,2.765464422,19.74952954,-19.18220645,-63.67549284,36.20389796,19.16142531,-45.94161729,-65.98918583,-3.367695027,-123.2916057,47.96747026,20.46445455,-60.70285224,4.85723665,1.145927604,26.82400063,-25.79430577,10.80290652,-26.62116258,40.34390165,-27.6182893,3.217141616,44.8125006,27.9812884,22.73249956,-20.41800022,3.469481488,35.25604685,1.190074733,27.69104982,30.88477603,-4.286667228,0.642672607,21.87215967,-14.21502832,-9.388727602,31.14696425,-40.84218816,-3.810045158,-23.2438082,30.40173962,2.746835864,-8.181225351,-6.158955691,17.38892706,26.29710515,20.19172315,47.36307525,0.368406537,-12.78464562,42.82639032,6.994065953,22.59733315,34.81839095,6.97006885,16.11686128,1.079751748,3.640277032,-7.064460918,-5.590093826,-1.71526436,21.22460407,23.66398578,8.862455255,-28.80371158,24.11872049,15.71663667,-56.94151102,-17.77412824,-39.54060169,6.332259581,24.41668593,90.77473887,2.731643685,35.17212115,44.27522558,-48.51493885,-53.28682236,76.25564421,-73.2772929,37.12480191,-8.449434796,89.34500453,18.78716618,-39.24823042,40.65962641,-62.41488644,-17.92413875,-8.593019927,-49.28148832,30.69158095,4.347162346,18.66409907,-56.7529755,33.57120011,18.34853485,1.349186416,25.70012629,6.479549192,16.96086478,18.61892089,35.36554044,-0.933593366,-10.32168394,16.75951867,-16.48537378,11.68452176,-28.3013714,0.733450611,4.324962225,-3.451456899,9.439699639,2.309450539,24.59197439,8.311779981,10.34353203,0.958564583,-16.94583307,11.46439681,-8.080050327,15.96599395,-26.32647089,-4.66571024,1.525973726,0.498311303,1.191522006,-0.293283645,0.47749863,0.152284333
-353.5881952,-178.5507101,-20.69145071,65.63325013,4.629564638,83.13386183,-71.71206153,79.74713688,21.26563256,16.17588659,-5.824610702,5.209621427,9.649821716,29.95598526,21.3868846,-26.74222338,28.51136593,-8.829705829,101.2641307,99.06893918,-79.74854529,65.54108345,93.42222087,7.623957408,-41.44909331,29.16813999,-37.08766722,-31.96933348,-9.879832064,-14.52541381,-36.92418727,42.71760826,12.63184209,2.881166588,39.55626159,-5.986024662,20.50063276,6.983781418,30.75646869,-8.207421182,-12.50368125,-1.538150857,7.085646397,0.10566921,11.77120372,-25.62226824,-68.73795562,-29.08898239,80.02786632,-17.86724071,-14.1387281,-15.63497499,-6.084737887,0.526925101,27.44963968,-13.5927623,1.364548922,0.547213709,-16.07115131,-2.828963775,-12.78535185,30.1217959,2.795057036,2.282549861,16.31891558,11.55869827,13.64565653,-12.21151942,-19.65379607,7.341145648,14.18077422,4.378707138,18.425261,16.97006192,-7.447794864,-14.56508108,3.341793762,-26.1151882,23.64945496,15.82603763,20.2883887,-9.567163909,1.761746491,-19.66458205,-7.522158567,-21.05057042,-36.44210459,-25.55399104,-10.37747833,20.79274935,-19.9583218,8.0008615,-2.02395922,11.38218897,9.425577311,-16.085711,-0.409304841,4.148321206,-2.620517288,3.494533688,11.74854039,3.630498529,-4.083587543,6.28031023,-11.04860664,26.2380941,-12.11311105,-7.406279026,33.21107104,-26.99851417,16.17028943,-6.313718428,-4.670410002,-1.49796302,91.47372206,32.55519044,44.03878592,39.04550528,-4.400024129,48.42146968,-117.6502002,-34.57483065,-9.164672644,-23.74824385,-60.79473865,-8.324713455,-4.016730773,-7.120173617,6.225052833,10.45572472,-10.09685273,23.02686868,-10.45942578,16.5150657,1.392688006,1.072178017,-2.275911785,-1.453796795,1.56753124,0.02387003
-340.0302056,110.8321558,-85.06704643,-105.5527814,51.83818799,136.5862348,99.18375816,-46.47856318,19.78160725,151.9499754,181.6223829,-22.51920059,-47.40100027,8.47106188,3.704178803,30.96250789,12.10836891,-25.25466665,-11.26908336,76.74260801,28.290585,-63.84090434,23.77194754,-65.85713742,-31.43847947,61.09366497,-57.98151238,116.2344221,-25.31201107,68.96595514,125.7345924,44.57626998,-1.436171345,18.01398302,27.22314822,12.07633337,-21.25216502,44.22765008,-39.20874366,41.02338946,6.305598628,-34.82835924,-2.77145368,10.48953693,60.10070145,3.792082292,-10.24332113,14.11310281,2.789909265,-4.569129757,39.4104517,45.77439476,-55.1393641,26.74218421,-1.75904372,-37.54513893,8.075872002,-85.7358915,21.42622615,14.39105553,-36.37444475,24.22761874,60.18926128,-4.402291469,-57.88035944,6.321675206,68.24927778,-7.332131788,1.366313556,3.508151931,34.10281251,20.28210746,-35.11272513,-12.10851921,36.64635815,-12.37832033,-13.79010585,21.97508883,-9.642169479,12.43198913,10.06173531,29.27854524,7.930078899,1.741732476,-26.19063167,-16.39906627,-2.053365325,-2.308269371,-3.665916832,24.80373787,6.017167555,-10.40984997,-0.84360499,-18.62245821,-7.701874405,-7.761665004,3.963173948,2.357825955,-0.596130306,-4.822228027,-3.471368082,2.423016165,-1.171392385,-0.95726582,-5.119239888,1.485842789,-2.399647079,5.689660402,4.329938899,5.15832389,1.714766258,-2.095946256,-4.384977439,0.017756829,2.517815661,-1.865411161,-0.595202583,2.79352919,0.246884679,-0.407798008,0.689683774,1.644362661,1.054252919,-1.717766949,0.1655954,0.355786397,-0.925885678,-0.305019407,-0.186712486,0.570339149,-1.208421596,-0.612790486,-0.346393553,0.195324551,0.039608972,0.334813742,0.072318313,0.030951153,-0.116679711,0.064032222
-363.4006622,72.24194002,69.62653812,42.17551373,3.083208893,16.87693487,-6.517639829,16.34302842,26.63422819,89.77014157,-81.9764121,35.78683342,34.89043806,80.81094294,28.93103838,45.21760874,-27.46343689,31.43914965,2.373237431,60.84039109,12.35289942,-1.849772155,-23.3051147,51.18567018,35.0869835,-25.23257656,63.16927518,-21.14285388,-18.90628703,121.5727545,29.06648791,80.98898703,-22.79775559,87.41238017,-80.08478779,-14.85653229,44.42854909,42.18794613,63.58959864,-109.2915895,-85.59277393,30.05776327,-48.43451628,-36.65223299,38.4209088,4.481258618,89.94075976,-17.74263369,-52.97462511,-9.011510574,2.194675869,-30.21812484,-58.2900352,19.97267226,-53.95254693,44.8277566,3.001887939,14.49340905,70.7007931,28.30388309,-68.1602863,66.96527574,-25.51896285,47.44042877,67.18771407,23.88630156,8.535470737,17.277131,-27.42029295,-0.201946133,25.57862426,-8.656177927,-22.17805766,-22.05131713,-6.166905018,-11.79038273,7.29657469,-25.72539571,27.89907174,4.30895621,6.036152351,12.08505757,-2.392476164,-2.748510842,34.98662035,11.27745095,-1.491799788,1.04814952,-19.23065964,-4.338185468,15.16036715,-8.733143957,-12.78912872,-20.65266746,10.43272036,7.899412994,-14.08111579,1.148682321,7.202029976,5.777781127,-10.28099304,-0.477593347,-5.10259703,-3.385659459,-0.482905626,6.31146965,-4.102694527,2.653044304,-2.623946459,13.0495656,-9.718636492,0.4161375,1.714861549,-4.316451949,8.599683657,18.3648746,-9.285391439,8.318765946,-12.39762688,-4.693276097,1.142953129,2.381684499,10.43826514,-10.10712323,-1.953697645,-0.492654182,3.637648957,-2.528826484,2.609610068,-5.224566635,1.46563243,-2.299326716,4.909279646,4.897752122,-0.305929338,-2.48911379,-0.671413664,-1.188480985,0.969517216,-0.33570819
